ID,gender,eventNum,order,partnerID,match,int_corr,samerace,partnerAge,partnerRace,parterPrefAttractive,partnerPrefSincere,partnerPrefIntelligent,partnerPrefFun,partnerPrefAmbitious,partnerPrefSharedInterests,partnerDecision,pRatingAttractive,pRatingSincere,pRatingIntelligent,pRatingFun,pRatingAmbitious,pRatingSharedInterests,pLike,pChanceYes,pMetBefore,age,field,field_cd,race,imprace,imprelig,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1
101,1,4,6,91,0,-0.19,0,25,6,15,3,50,20,2,10,0,4,7,8,5,7,4,4,2,2,22,financial math,8,4,3,2,40,8,10,12,10,20,20,10,10,30,10,20,8,8,8,9,9
101,1,4,12,92,0,0.16,0,29,2,10,20,20,20,20,10,0,6,9,10,8,9,8,7,9,2,22,financial math,8,4,3,2,40,8,10,12,10,20,20,10,10,30,10,20,8,8,8,9,9
101,1,4,13,93,0,0.05,0,29,2,14,20,18,24,18,6,0,7,6,7,6,7,6,6.5,6,2,22,financial math,8,4,3,2,40,8,10,12,10,20,20,10,10,30,10,20,8,8,8,9,9
102,1,4,4,76,0,0.02,1,34,2,10,10,30,20,10,20,0,1,,8,1,,3,2,2,2,32,Chemistry,10,2,2,6,30,10,30,20,10,0,10,30,20,30,10,0,8,5,7,10,9
102,1,4,9,77,0,0,1,22,2,15,20,20,20,15,10,1,6,7,6,7,4,6,7,6,2,32,Chemistry,10,2,2,6,30,10,30,20,10,0,10,30,20,30,10,0,8,5,7,10,9
102,1,4,15,78,0,0.07,0,23,3,10,25,20,10,20,15,0,3,8,8,,,8,8,2,2,32,Chemistry,10,2,2,6,30,10,30,20,10,0,10,30,20,30,10,0,8,5,7,10,9
102,1,4,14,79,0,-0.15,0,26,4,10,20,15,20,20,15,0,2,2,2,2,2,2,2,2,2,32,Chemistry,10,2,2,6,30,10,30,20,10,0,10,30,20,30,10,0,8,5,7,10,9
102,1,4,13,80,1,0.06,0,27,4,10,20,20,10,20,20,1,8,8,8,8,8,9,9,8,1,32,Chemistry,10,2,2,6,30,10,30,20,10,0,10,30,20,30,10,0,8,5,7,10,9
102,1,4,18,81,0,0.11,1,28,2,10,10,20,20,20,20,0,2,8,10,1,7,1,2,5,2,32,Chemistry,10,2,2,6,30,10,30,20,10,0,10,30,20,30,10,0,8,5,7,10,9
102,1,4,5,82,0,-0.01,0,25,6,20,20,20,20,10,10,0,4,10,9,6,8,6,7,8,2,32,Chemistry,10,2,2,6,30,10,30,20,10,0,10,30,20,30,10,0,8,5,7,10,9
102,1,4,11,83,0,-0.18,0,35,3,10,32,20,12,11,15,0,5,7,8,6,7,4,6,3,2,32,Chemistry,10,2,2,6,30,10,30,20,10,0,10,30,20,30,10,0,8,5,7,10,9
102,1,4,12,84,0,0.1,0,32,3,30,30,30,5,0,5,0,4,5,6,3,7,3,4,3,2,32,Chemistry,10,2,2,6,30,10,30,20,10,0,10,30,20,30,10,0,8,5,7,10,9
102,1,4,1,85,0,-0.08,1,30,2,20,25,15,15,15,10,0,5,8,8,6,5,3,5,5,2,32,Chemistry,10,2,2,6,30,10,30,20,10,0,10,30,20,30,10,0,8,5,7,10,9
102,1,4,6,86,0,-0.28,1,22,2,15,20,20,20,5,20,0,5,8,6,5,5,4,6,4,2,32,Chemistry,10,2,2,6,30,10,30,20,10,0,10,30,20,30,10,0,8,5,7,10,9
102,1,4,8,87,0,0.42,1,23,2,15,15,20,15,15,20,0,2,3,4,5,4,2,1,7,2,32,Chemistry,10,2,2,6,30,10,30,20,10,0,10,30,20,30,10,0,8,5,7,10,9
102,1,4,7,88,0,0.26,1,23,2,15,15,20,15,20,15,0,2,10,10,1,10,1,2,4,2,32,Chemistry,10,2,2,6,30,10,30,20,10,0,10,30,20,30,10,0,8,5,7,10,9
102,1,4,2,89,0,-0.35,1,27,2,25,15,20,20,20,0,0,6,10,9,6,7,5,5,5,2,32,Chemistry,10,2,2,6,30,10,30,20,10,0,10,30,20,30,10,0,8,5,7,10,9
102,1,4,3,90,0,0.22,0,23,4,15,21,18,18,10,18,0,5,7,6,5,6,5,5,4,2,32,Chemistry,10,2,2,6,30,10,30,20,10,0,10,30,20,30,10,0,8,5,7,10,9
102,1,4,10,91,0,-0.21,0,25,6,15,3,50,20,2,10,0,4,6,7,6,5,3,5,2,2,32,Chemistry,10,2,2,6,30,10,30,20,10,0,10,30,20,30,10,0,8,5,7,10,9
102,1,4,16,92,0,0.12,1,29,2,10,20,20,20,20,10,0,4,8,9,7,8,6,7,5,2,32,Chemistry,10,2,2,6,30,10,30,20,10,0,10,30,20,30,10,0,8,5,7,10,9
102,1,4,17,93,0,-0.15,1,29,2,14,20,18,24,18,6,0,6,7,7,6,7,6,6.5,6,2,32,Chemistry,10,2,2,6,30,10,30,20,10,0,10,30,20,30,10,0,8,5,7,10,9
103,1,4,1,76,0,-0.05,1,34,2,10,10,30,20,10,20,0,6,,5,,10,,2,2,2,26,Business- MBA,8,2,8,9,40,5,20,10,10,15,40,5,10,20,15,10,8,8,8,9,9
103,1,4,6,77,0,0.15,1,22,2,15,20,20,20,15,10,1,9,7,7,10,8,7,8,5,2,26,Business- MBA,8,2,8,9,40,5,20,10,10,15,40,5,10,20,15,10,8,8,8,9,9
103,1,4,12,78,0,0.21,0,23,3,10,25,20,10,20,15,1,5,9,9,,,,7,2,2,26,Business- MBA,8,2,8,9,40,5,20,10,10,15,40,5,10,20,15,10,8,8,8,9,9
103,1,4,11,79,0,-0.18,0,26,4,10,20,15,20,20,15,0,5,5,5,5,5,5,5,5,2,26,Business- MBA,8,2,8,9,40,5,20,10,10,15,40,5,10,20,15,10,8,8,8,9,9
103,1,4,10,80,0,0.38,0,27,4,10,20,20,10,20,20,1,7,8,8,8,8,8,7,7,2,26,Business- MBA,8,2,8,9,40,5,20,10,10,15,40,5,10,20,15,10,8,8,8,9,9
103,1,4,15,81,0,0.2,1,28,2,10,10,20,20,20,20,0,4,9,8,6,7,6,7,8,2,26,Business- MBA,8,2,8,9,40,5,20,10,10,15,40,5,10,20,15,10,8,8,8,9,9
103,1,4,2,82,0,0.06,0,25,6,20,20,20,20,10,10,0,6,8,8,8,9,7,7,7,2,26,Business- MBA,8,2,8,9,40,5,20,10,10,15,40,5,10,20,15,10,8,8,8,9,9
103,1,4,8,83,0,0,0,35,3,10,32,20,12,11,15,0,7,8,8,8,8,8,7,4,2,26,Business- MBA,8,2,8,9,40,5,20,10,10,15,40,5,10,20,15,10,8,8,8,9,9
103,1,4,9,84,0,0.1,0,32,3,30,30,30,5,0,5,0,5,5,5,5,5,5,4,6,2,26,Business- MBA,8,2,8,9,40,5,20,10,10,15,40,5,10,20,15,10,8,8,8,9,9
103,1,4,16,85,0,0.12,1,30,2,20,25,15,15,15,10,0,8,7,7,6,6,3,6,6,2,26,Business- MBA,8,2,8,9,40,5,20,10,10,15,40,5,10,20,15,10,8,8,8,9,9
103,1,4,3,86,0,0.13,1,22,2,15,20,20,20,5,20,0,7,6,6,5,5,3,5,4,2,26,Business- MBA,8,2,8,9,40,5,20,10,10,15,40,5,10,20,15,10,8,8,8,9,9
103,1,4,5,87,0,0.62,1,23,2,15,15,20,15,15,20,0,3,5,6,4,7,1,2,6,2,26,Business- MBA,8,2,8,9,40,5,20,10,10,15,40,5,10,20,15,10,8,8,8,9,9
103,1,4,4,88,0,0.34,1,23,2,15,15,20,15,20,15,0,6,7,7,6,10,3,4,7,2,26,Business- MBA,8,2,8,9,40,5,20,10,10,15,40,5,10,20,15,10,8,8,8,9,9
103,1,4,17,89,0,-0.19,1,27,2,25,15,20,20,20,0,0,8,9,8,7,8,5,8,5,2,26,Business- MBA,8,2,8,9,40,5,20,10,10,15,40,5,10,20,15,10,8,8,8,9,9
103,1,4,18,90,0,-0.05,0,23,4,15,21,18,18,10,18,0,4,8,5,6,4,4,4,0,2,26,Business- MBA,8,2,8,9,40,5,20,10,10,15,40,5,10,20,15,10,8,8,8,9,9
103,1,4,7,91,1,0.12,0,25,6,15,3,50,20,2,10,1,7,7,8,7,7,,7,3,2,26,Business- MBA,8,2,8,9,40,5,20,10,10,15,40,5,10,20,15,10,8,8,8,9,9
103,1,4,13,92,0,0.2,1,29,2,10,20,20,20,20,10,0,8,7,8,5,8,5,5,3,2,26,Business- MBA,8,2,8,9,40,5,20,10,10,15,40,5,10,20,15,10,8,8,8,9,9
103,1,4,14,93,0,-0.06,1,29,2,14,20,18,24,18,6,1,7,7,7,7,7,7,7,6,2,26,Business- MBA,8,2,8,9,40,5,20,10,10,15,40,5,10,20,15,10,8,8,8,9,9
104,1,4,10,76,0,0.19,1,34,2,10,10,30,20,10,20,0,2,3,5,5,,,2,2,2,27,chemistry,10,2,6,8,20,15,25,15,20,5,15,20,20,20,15,10,9,8,7,9,9
104,1,4,15,77,0,0.63,1,22,2,15,20,20,20,15,10,0,6,6,5,5,5,6,4,3,2,27,chemistry,10,2,6,8,20,15,25,15,20,5,15,20,20,20,15,10,9,8,7,9,9
104,1,4,3,78,0,0.59,0,23,3,10,25,20,10,20,15,0,9,5,9,9,9,5,7,1,2,27,chemistry,10,2,6,8,20,15,25,15,20,5,15,20,20,20,15,10,9,8,7,9,9
104,1,4,2,79,1,0.42,0,26,4,10,20,15,20,20,15,1,,6,7,8,6,7,7,6,5,27,chemistry,10,2,6,8,20,15,25,15,20,5,15,20,20,20,15,10,9,8,7,9,9
104,1,4,1,80,0,-0.12,0,27,4,10,20,20,10,20,20,1,8,8,8,6,8,7,7,7,1,27,chemistry,10,2,6,8,20,15,25,15,20,5,15,20,20,20,15,10,9,8,7,9,9
104,1,4,6,81,1,0.53,1,28,2,10,10,20,20,20,20,1,6,8,8,8,4,7,8,8,2,27,chemistry,10,2,6,8,20,15,25,15,20,5,15,20,20,20,15,10,9,8,7,9,9
104,1,4,11,82,0,0.52,0,25,6,20,20,20,20,10,10,0,8,9,9,7,8,7,8,7,2,27,chemistry,10,2,6,8,20,15,25,15,20,5,15,20,20,20,15,10,9,8,7,9,9
104,1,4,17,83,0,0.51,0,35,3,10,32,20,12,11,15,0,7,8,8,6,6,6,3,3,2,27,chemistry,10,2,6,8,20,15,25,15,20,5,15,20,20,20,15,10,9,8,7,9,9
104,1,4,18,84,0,0.68,0,32,3,30,30,30,5,0,5,0,6,2,5,5,5,2,4,0,2,27,chemistry,10,2,6,8,20,15,25,15,20,5,15,20,20,20,15,10,9,8,7,9,9
104,1,4,7,85,0,0.56,1,30,2,20,25,15,15,15,10,1,7,7,8,7,9,5,7,5,2,27,chemistry,10,2,6,8,20,15,25,15,20,5,15,20,20,20,15,10,9,8,7,9,9
104,1,4,12,86,1,0.14,1,22,2,15,20,20,20,5,20,1,9,8,7,8,5,7,8,5,2,27,chemistry,10,2,6,8,20,15,25,15,20,5,15,20,20,20,15,10,9,8,7,9,9
104,1,4,14,87,0,0.59,1,23,2,15,15,20,15,15,20,0,2,3,4,5,5,2,2,5,2,27,chemistry,10,2,6,8,20,15,25,15,20,5,15,20,20,20,15,10,9,8,7,9,9
104,1,4,13,88,0,0.08,1,23,2,15,15,20,15,20,15,0,6,9,10,5,8,3,6,7,2,27,chemistry,10,2,6,8,20,15,25,15,20,5,15,20,20,20,15,10,9,8,7,9,9
104,1,4,8,89,1,0.56,1,27,2,25,15,20,20,20,0,1,9,9,9,8,8,7,9,5,2,27,chemistry,10,2,6,8,20,15,25,15,20,5,15,20,20,20,15,10,9,8,7,9,9
104,1,4,9,90,0,0.05,0,23,4,15,21,18,18,10,18,1,10,10,10,10,10,7,8,0,1,27,chemistry,10,2,6,8,20,15,25,15,20,5,15,20,20,20,15,10,9,8,7,9,9
104,1,4,16,91,0,0.33,0,25,6,15,3,50,20,2,10,1,7,7,7,7,7,,7,2,2,27,chemistry,10,2,6,8,20,15,25,15,20,5,15,20,20,20,15,10,9,8,7,9,9
104,1,4,4,92,0,0.8,1,29,2,10,20,20,20,20,10,0,8,8,8,7,8,7,6,5,2,27,chemistry,10,2,6,8,20,15,25,15,20,5,15,20,20,20,15,10,9,8,7,9,9
104,1,4,5,93,1,0.45,1,29,2,14,20,18,24,18,6,1,8,8,7,8,8,8,8,6,2,27,chemistry,10,2,6,8,20,15,25,15,20,5,15,20,20,20,15,10,9,8,7,9,9
105,1,4,13,76,1,0.02,0,34,2,10,10,30,20,10,20,1,5,7,8,8,,,5,5,2,25,law,1,1,1,1,30,15,20,20,0,5,25,15,20,15,10,15,8,7,9,8,6
105,1,4,18,77,1,-0.28,0,22,2,15,20,20,20,15,10,1,7,7,8,10,9,8,9,5,2,25,law,1,1,1,1,30,15,20,20,0,5,25,15,20,15,10,15,8,7,9,8,6
105,1,4,6,78,0,-0.2,0,23,3,10,25,20,10,20,15,1,7,9,9,7,9,7,7,1,2,25,law,1,1,1,1,30,15,20,20,0,5,25,15,20,15,10,15,8,7,9,8,6
105,1,4,5,79,0,0.03,0,26,4,10,20,15,20,20,15,1,6,6,6,6,6,6,6,5,2,25,law,1,1,1,1,30,15,20,20,0,5,25,15,20,15,10,15,8,7,9,8,6
105,1,4,4,80,1,0.31,0,27,4,10,20,20,10,20,20,1,8,8,9,9,8,8,9,8,2,25,law,1,1,1,1,30,15,20,20,0,5,25,15,20,15,10,15,8,7,9,8,6
105,1,4,9,81,0,-0.02,0,28,2,10,10,20,20,20,20,0,9,9,9,8,2,7,7,7,2,25,law,1,1,1,1,30,15,20,20,0,5,25,15,20,15,10,15,8,7,9,8,6
105,1,4,14,82,1,-0.08,0,25,6,20,20,20,20,10,10,1,7,9,9,10,9,8,9,8,2,25,law,1,1,1,1,30,15,20,20,0,5,25,15,20,15,10,15,8,7,9,8,6
105,1,4,2,83,0,0.09,0,35,3,10,32,20,12,11,15,0,5,10,8,8,8,8,4,3,2,25,law,1,1,1,1,30,15,20,20,0,5,25,15,20,15,10,15,8,7,9,8,6
105,1,4,3,84,1,0.17,0,32,3,30,30,30,5,0,5,1,5,5,7,8,7,5,7,5,2,25,law,1,1,1,1,30,15,20,20,0,5,25,15,20,15,10,15,8,7,9,8,6
105,1,4,10,85,0,-0.14,0,30,2,20,25,15,15,15,10,0,8,8,8,6,6,2,6,4,2,25,law,1,1,1,1,30,15,20,20,0,5,25,15,20,15,10,15,8,7,9,8,6
105,1,4,15,86,1,-0.06,0,22,2,15,20,20,20,5,20,1,7,8,8,8,8,6,7,6,2,25,law,1,1,1,1,30,15,20,20,0,5,25,15,20,15,10,15,8,7,9,8,6
105,1,4,17,87,0,0.27,0,23,2,15,15,20,15,15,20,0,1,6,7,7,9,4,2,5,2,25,law,1,1,1,1,30,15,20,20,0,5,25,15,20,15,10,15,8,7,9,8,6
105,1,4,16,88,0,0.15,0,23,2,15,15,20,15,20,15,0,6,9,10,10,10,8,8,6,2,25,law,1,1,1,1,30,15,20,20,0,5,25,15,20,15,10,15,8,7,9,8,6
105,1,4,11,89,0,-0.22,0,27,2,25,15,20,20,20,0,0,6,9,9,7,7,5,5,5,2,25,law,1,1,1,1,30,15,20,20,0,5,25,15,20,15,10,15,8,7,9,8,6
105,1,4,12,90,0,0.28,0,23,4,15,21,18,18,10,18,0,5,7,6,7,7,6,5,4,2,25,law,1,1,1,1,30,15,20,20,0,5,25,15,20,15,10,15,8,7,9,8,6
105,1,4,1,91,1,-0.24,0,25,6,15,3,50,20,2,10,1,7,10,10,10,10,10,,8,2,25,law,1,1,1,1,30,15,20,20,0,5,25,15,20,15,10,15,8,7,9,8,6
105,1,4,7,92,1,0.03,0,29,2,10,20,20,20,20,10,1,7,8,9,9,8,8,7,6,2,25,law,1,1,1,1,30,15,20,20,0,5,25,15,20,15,10,15,8,7,9,8,6
105,1,4,8,93,0,-0.36,0,29,2,14,20,18,24,18,6,0,7,7,7,7,7,6,7,6,2,25,law,1,1,1,1,30,15,20,20,0,5,25,15,20,15,10,15,8,7,9,8,6
106,1,4,3,76,0,0.06,0,34,2,10,10,30,20,10,20,1,4,8,8,6,6,,5,5,2,22,Law,1,3,1,3,10,20,35,10,5,20,20,15,20,20,5,20,4,7,3,9,2
106,1,4,8,77,0,-0.11,0,22,2,15,20,20,20,15,10,0,5,6,7,5,6,4,4,5,2,22,Law,1,3,1,3,10,20,35,10,5,20,20,15,20,20,5,20,4,7,3,9,2
106,1,4,14,78,1,0.09,1,23,3,10,25,20,10,20,15,1,5,9,9,,,,9,1,2,22,Law,1,3,1,3,10,20,35,10,5,20,20,15,20,20,5,20,4,7,3,9,2
106,1,4,13,79,0,0.24,0,26,4,10,20,15,20,20,15,0,5,5,5,5,5,5,5,5,2,22,Law,1,3,1,3,10,20,35,10,5,20,20,15,20,20,5,20,4,7,3,9,2
106,1,4,12,80,0,0.05,0,27,4,10,20,20,10,20,20,0,7,9,8,8,8,,7,6,2,22,Law,1,3,1,3,10,20,35,10,5,20,20,15,20,20,5,20,4,7,3,9,2
106,1,4,17,81,0,0.09,0,28,2,10,10,20,20,20,20,0,4,9,8,9,8,3,7,2,2,22,Law,1,3,1,3,10,20,35,10,5,20,20,15,20,20,5,20,4,7,3,9,2
106,1,4,4,82,0,0.04,0,25,6,20,20,20,20,10,10,0,5,10,9,8,9,7,8,8,2,22,Law,1,3,1,3,10,20,35,10,5,20,20,15,20,20,5,20,4,7,3,9,2
106,1,4,10,83,0,0.17,1,35,3,10,32,20,12,11,15,0,5,8,8,8,8,8,4,3,2,22,Law,1,3,1,3,10,20,35,10,5,20,20,15,20,20,5,20,4,7,3,9,2
106,1,4,11,84,0,-0.06,1,32,3,30,30,30,5,0,5,0,4,6,8,6,5,5,5,4,2,22,Law,1,3,1,3,10,20,35,10,5,20,20,15,20,20,5,20,4,7,3,9,2
106,1,4,18,85,0,0.44,0,30,2,20,25,15,15,15,10,0,6,8,7,6,8,2,6,5,2,22,Law,1,3,1,3,10,20,35,10,5,20,20,15,20,20,5,20,4,7,3,9,2
106,1,4,5,86,0,0.21,0,22,2,15,20,20,20,5,20,1,5,7,7,7,7,6,7,7,2,22,Law,1,3,1,3,10,20,35,10,5,20,20,15,20,20,5,20,4,7,3,9,2
106,1,4,7,87,0,-0.26,0,23,2,15,15,20,15,15,20,0,2,4,5,4,7,3,1,6,2,22,Law,1,3,1,3,10,20,35,10,5,20,20,15,20,20,5,20,4,7,3,9,2
106,1,4,6,88,0,0.18,0,23,2,15,15,20,15,20,15,0,2,10,10,2,2,3,7,2,2,22,Law,1,3,1,3,10,20,35,10,5,20,20,15,20,20,5,20,4,7,3,9,2
106,1,4,1,89,0,0.38,0,27,2,25,15,20,20,20,0,0,8,10,10,9,10,5,9,5,2,22,Law,1,3,1,3,10,20,35,10,5,20,20,15,20,20,5,20,4,7,3,9,2
106,1,4,2,90,0,0.1,0,23,4,15,21,18,18,10,18,1,6,7,7,8,7,5,6,3,2,22,Law,1,3,1,3,10,20,35,10,5,20,20,15,20,20,5,20,4,7,3,9,2
106,1,4,9,91,1,0.31,0,25,6,15,3,50,20,2,10,1,5,7,8,7,7,,8,5,2,22,Law,1,3,1,3,10,20,35,10,5,20,20,15,20,20,5,20,4,7,3,9,2
106,1,4,15,92,0,0.06,0,29,2,10,20,20,20,20,10,0,7,8,8,8,8,7,7,6,2,22,Law,1,3,1,3,10,20,35,10,5,20,20,15,20,20,5,20,4,7,3,9,2
106,1,4,16,93,0,0.37,0,29,2,14,20,18,24,18,6,0,7,7,7,7,7,7,7,6,2,22,Law,1,3,1,3,10,20,35,10,5,20,20,15,20,20,5,20,4,7,3,9,2
107,1,4,12,76,1,0.36,1,34,2,10,10,30,20,10,20,1,8,6,7,10,,8,10,5,2,21,Religion,7,2,1,1,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6
107,1,4,17,77,1,0.63,1,22,2,15,20,20,20,15,10,1,9,9,9,10,9,10,10,7,2,21,Religion,7,2,1,1,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6
107,1,4,5,78,1,0.65,0,23,3,10,25,20,10,20,15,1,9,9,9,9,9,9,10,1,2,21,Religion,7,2,1,1,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6
107,1,4,4,79,1,0.52,0,26,4,10,20,15,20,20,15,1,5,7,7,7,5,6,6,5,2,21,Religion,7,2,1,1,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6
107,1,4,3,80,0,0.07,0,27,4,10,20,20,10,20,20,0,6,9,8,8,9,8,7,9,2,21,Religion,7,2,1,1,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6
107,1,4,8,81,0,0.51,1,28,2,10,10,20,20,20,20,0,2,7,6,8,6,4,8,10,2,21,Religion,7,2,1,1,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6
107,1,4,13,82,1,0.71,0,25,6,20,20,20,20,10,10,1,7,10,9,10,8,9,10,8,2,21,Religion,7,2,1,1,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6
107,1,4,1,83,1,0.72,0,35,3,10,32,20,12,11,15,1,8,8,8,7,5,8,4,3,2,21,Religion,7,2,1,1,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6
107,1,4,2,84,0,0.71,0,32,3,30,30,30,5,0,5,0,4,8,8,5,7,6,7,7,2,21,Religion,7,2,1,1,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6
107,1,4,9,85,1,0.56,1,30,2,20,25,15,15,15,10,1,7,6,6,5,6,5,6,6,2,21,Religion,7,2,1,1,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6
107,1,4,14,86,1,0.52,1,22,2,15,20,20,20,5,20,1,10,7,7,6,6,8,5,2,2,21,Religion,7,2,1,1,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6
107,1,4,16,87,1,0.72,1,23,2,15,15,20,15,15,20,1,8,10,8,9,8,8,8,8,2,21,Religion,7,2,1,1,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6
107,1,4,15,88,0,0.18,1,23,2,15,15,20,15,20,15,0,3,10,10,10,10,6,7,8,2,21,Religion,7,2,1,1,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6
107,1,4,10,89,0,0.58,1,27,2,25,15,20,20,20,0,0,9,9,10,10,7,6,8,5,2,21,Religion,7,2,1,1,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6
107,1,4,11,90,0,0.23,0,23,4,15,21,18,18,10,18,1,6,7,8,7,8,6,6,0,2,21,Religion,7,2,1,1,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6
107,1,4,18,91,1,0.42,0,25,6,15,3,50,20,2,10,1,8,7,8,8,,,8,5,2,21,Religion,7,2,1,1,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6
107,1,4,6,92,1,0.8,1,29,2,10,20,20,20,20,10,1,8,9,9,10,9,9,8,8,2,21,Religion,7,2,1,1,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6
107,1,4,7,93,0,0.23,1,29,2,14,20,18,24,18,6,0,7,7,7,7,7,6,7,6,2,21,Religion,7,2,1,1,19,24,21,23,5,8,22,20,18,23,10,7,7,9,9,9,6
108,1,4,16,76,0,0.32,1,34,2,10,10,30,20,10,20,1,5,5,5,5,8,8,5,5,2,24,Electrical Engineering,5,2,1,1,10,20,35,20,0,15,25,25,15,15,10,10,4,8,3,7,2
108,1,4,3,77,0,0.41,1,22,2,15,20,20,20,15,10,1,9,7,7,9,6,5,8,6,2,24,Electrical Engineering,5,2,1,1,10,20,35,20,0,15,25,25,15,15,10,10,4,8,3,7,2
108,1,4,9,78,0,0.51,0,23,3,10,25,20,10,20,15,0,7,4,7,2,2,2,5,1,2,24,Electrical Engineering,5,2,1,1,10,20,35,20,0,15,25,25,15,15,10,10,4,8,3,7,2
108,1,4,8,79,1,0.6,0,26,4,10,20,15,20,20,15,1,6,6,6,6,6,6,7,5,1,24,Electrical Engineering,5,2,1,1,10,20,35,20,0,15,25,25,15,15,10,10,4,8,3,7,2
108,1,4,7,80,0,0.31,0,27,4,10,20,20,10,20,20,1,8,8,8,8,8,8,8,8,2,24,Electrical Engineering,5,2,1,1,10,20,35,20,0,15,25,25,15,15,10,10,4,8,3,7,2
108,1,4,12,81,1,0.55,1,28,2,10,10,20,20,20,20,1,7,7,7,8,7,7,8,9,2,24,Electrical Engineering,5,2,1,1,10,20,35,20,0,15,25,25,15,15,10,10,4,8,3,7,2
108,1,4,17,82,0,0.56,0,25,6,20,20,20,20,10,10,1,7,10,10,10,8,10,8,8,2,24,Electrical Engineering,5,2,1,1,10,20,35,20,0,15,25,25,15,15,10,10,4,8,3,7,2
108,1,4,5,83,0,0.83,0,35,3,10,32,20,12,11,15,0,5,7,9,6,7,5,5,4,2,24,Electrical Engineering,5,2,1,1,10,20,35,20,0,15,25,25,15,15,10,10,4,8,3,7,2
108,1,4,6,84,1,0.76,0,32,3,30,30,30,5,0,5,1,4,0,8,7,7,6,7,7,2,24,Electrical Engineering,5,2,1,1,10,20,35,20,0,15,25,25,15,15,10,10,4,8,3,7,2
108,1,4,13,85,0,0.33,1,30,2,20,25,15,15,15,10,0,6,6,6,4,6,1,5,5,2,24,Electrical Engineering,5,2,1,1,10,20,35,20,0,15,25,25,15,15,10,10,4,8,3,7,2
108,1,4,18,86,1,0.44,1,22,2,15,20,20,20,5,20,1,10,8,6,7,10,5,9,4,2,24,Electrical Engineering,5,2,1,1,10,20,35,20,0,15,25,25,15,15,10,10,4,8,3,7,2
108,1,4,2,87,0,0.55,1,23,2,15,15,20,15,15,20,0,7,9,7,6,7,5,5,9,2,24,Electrical Engineering,5,2,1,1,10,20,35,20,0,15,25,25,15,15,10,10,4,8,3,7,2
108,1,4,1,88,0,0.31,1,23,2,15,15,20,15,20,15,0,8,10,10,5,10,8,7,8,2,24,Electrical Engineering,5,2,1,1,10,20,35,20,0,15,25,25,15,15,10,10,4,8,3,7,2
108,1,4,14,89,0,0.39,1,27,2,25,15,20,20,20,0,0,9,9,8,10,8,7,8,5,2,24,Electrical Engineering,5,2,1,1,10,20,35,20,0,15,25,25,15,15,10,10,4,8,3,7,2
108,1,4,15,90,0,0.52,0,23,4,15,21,18,18,10,18,1,7,7,6,6,4,5,7,2,2,24,Electrical Engineering,5,2,1,1,10,20,35,20,0,15,25,25,15,15,10,10,4,8,3,7,2
108,1,4,4,91,0,0.39,0,25,6,15,3,50,20,2,10,0,9,7,8,7,6,7,3,2,2,24,Electrical Engineering,5,2,1,1,10,20,35,20,0,15,25,25,15,15,10,10,4,8,3,7,2
108,1,4,10,92,0,0.72,1,29,2,10,20,20,20,20,10,1,8,9,10,9,8,9,8,9,2,24,Electrical Engineering,5,2,1,1,10,20,35,20,0,15,25,25,15,15,10,10,4,8,3,7,2
108,1,4,11,93,0,0.09,1,29,2,14,20,18,24,18,6,0,7,7,7,7,7,6,7,4,2,24,Electrical Engineering,5,2,1,1,10,20,35,20,0,15,25,25,15,15,10,10,4,8,3,7,2
109,1,4,8,76,1,0.63,0,34,2,10,10,30,20,10,20,1,5,5,6,10,7,,5,5,2,25,Film,14,4,1,1,15,10,30,10,5,30,20,15,15,15,20,15,6,9,8,9,8
109,1,4,13,77,0,0.56,0,22,2,15,20,20,20,15,10,0,6,7,7,6,7,7,7,4,2,25,Film,14,4,1,1,15,10,30,10,5,30,20,15,15,15,20,15,6,9,8,9,8
109,1,4,1,78,1,0.59,0,23,3,10,25,20,10,20,15,1,7,10,10,6,10,6,9,3,2,25,Film,14,4,1,1,15,10,30,10,5,30,20,15,15,15,20,15,6,9,8,9,8
